#{"t_start": 1616186086.30698, "env_id": "ur5e_reacher-v6"}
r,l,t
-4.0,200,14693.543152
-4.0,200,14697.244837
-4.0,200,14701.002497
-4.0,200,14704.458786
-4.0,200,14707.982366
-4.0,200,14711.675809
-4.0,200,14715.03219
-4.0,200,14718.179474
-4.0,200,14721.314938
-4.0,200,14724.706586
-4.0,200,14727.980351
-4.0,200,14731.435722
-4.0,200,14735.074431
-4.0,200,14738.725708
-4.0,200,14742.240729
-4.0,200,14745.791968
-4.0,200,14749.276005
-4.0,200,14752.513229
-4.0,200,14755.728709
-4.0,200,14759.131643
-4.0,200,14762.602536
-4.0,200,14766.111256
-4.0,200,14769.816024
-4.0,200,14773.403296
-4.0,200,14777.053925
-4.0,200,14780.622287
-4.0,200,14784.050197
-4.0,200,14787.208777
-4.0,200,14790.359701
-4.0,200,14793.766504
-4.0,200,14797.317565
-4.0,200,14800.73209
-4.0,200,14804.374624
-4.0,200,14808.205088
-4.0,200,14811.872788
-4.0,200,14815.33334
-4.0,200,14818.724953
-4.0,200,14821.915138
-4.0,200,14825.004709
-4.0,200,14828.499838
-4.0,200,14832.044225
-4.0,200,14835.429925
-4.0,200,14838.885991
-4.0,200,14842.234021
-4.0,200,14845.775427
-4.0,200,14849.315757
-4.0,200,14852.823035
-4.0,200,14856.021574
-4.0,200,14859.200926
-4.0,200,14862.414705
-4.0,200,14865.902465
-4.0,200,14869.226604
-4.0,200,14872.778203
-4.0,200,14876.364579
-4.0,200,14879.781134
-4.0,200,14883.4432
-4.0,200,14886.85938
-4.0,200,14890.113051
-4.0,200,14893.519766
-4.0,200,14896.507027
-4.0,200,14900.081669
-4.0,200,14903.407316
-4.0,200,14906.676212
-4.0,200,14910.301545
-4.0,200,14913.745971
-4.0,200,14917.141028
-4.0,200,14920.54803
-4.0,200,14923.938783
-4.0,200,14927.443606
-4.0,200,14930.717201
-4.0,200,14934.204985
-4.0,200,14937.660527
-4.0,200,14941.274477
-4.0,200,14944.803135
-4.0,200,14948.171931
-4.0,200,14951.762662
-4.0,200,14954.918714
-4.0,200,14958.220714
-4.0,200,14961.689154
-4.0,200,14964.978942
-4.0,200,14968.413288
-4.0,200,14971.906979
-4.0,200,14975.245676
-4.0,200,14978.790762
-4.0,200,14982.472151
-4.0,200,14986.033318
-4.0,200,14989.118293
-4.0,200,14992.48844
-4.0,200,14996.028469
-4.0,200,14999.04752
-4.0,200,15002.436311
-4.0,200,15005.889663
-4.0,200,15009.159442
-4.0,200,15012.580086
-4.0,200,15016.270501
-4.0,200,15019.690889
-4.0,200,15022.975674
-4.0,200,15026.372372
-4.0,200,15029.929945
-4.0,200,15033.064599
-4.0,200,15036.405458
-4.0,200,15040.045175
-4.0,200,15043.702431
-4.0,200,15047.032355
-4.0,200,15050.603856
-4.0,200,15054.101631
-4.0,200,15057.486757
-4.0,200,15060.861039
-4.0,200,15064.186836
-4.0,200,15067.530644
-4.0,200,15070.714986
-4.0,200,15074.43131
-4.0,200,15077.975891
-4.0,200,15081.502247
-4.0,200,15084.764901
-4.0,200,15088.10404
-4.0,200,15091.334992
-4.0,200,15094.76432
-4.0,200,15098.412951
-4.0,200,15101.99385
-4.0,200,15105.080993
-4.0,200,15108.567314
-4.0,200,15112.115721
-4.0,200,15115.646213
-4.0,200,15119.067647
-4.0,200,15122.494375
-4.0,200,15125.594728
-4.0,200,15128.922174
-4.0,200,15132.480588
-4.0,200,15136.002573
-4.0,200,15139.313428
-4.0,200,15142.742927
-4.0,200,15146.398065
-4.0,200,15149.917886
-4.0,200,15153.244655
-4.0,200,15156.59786
-4.0,200,15159.951018
-4.0,200,15163.231078
-4.0,200,15166.814063
-4.0,200,15170.222214
-4.0,200,15173.455344
-4.0,200,15177.01538
-4.0,200,15180.57818
-4.0,200,15184.268512
-4.0,200,15187.539717
-4.0,200,15191.018043
-4.0,200,15194.556108
-4.0,200,15197.908423
-4.0,200,15201.363634
-4.0,200,15204.810354
-4.0,200,15207.973034
-4.0,200,15211.43123
-4.0,200,15214.809212
-4.0,200,15218.416614
-4.0,200,15221.929278
-4.0,200,15225.062204
-4.0,200,15228.470634
-4.0,200,15231.643531
-4.0,200,15235.077774
-4.0,200,15238.768734
-4.0,200,15242.041386
-4.0,200,15245.49985
-4.0,200,15249.13623
-4.0,200,15252.696901
-4.0,200,15256.256149
-4.0,200,15259.287241
-4.0,200,15262.68028
-4.0,200,15266.032183
-4.0,200,15269.440424
-4.0,200,15272.905159
-4.0,200,15276.198308
-4.0,200,15279.360341
-4.0,200,15282.97483
-4.0,200,15286.584288
-4.0,200,15290.038554
-4.0,200,15293.108783
-4.0,200,15296.497628
-4.0,200,15299.858786
-4.0,200,15303.402503
-4.0,200,15306.946134
-4.0,200,15310.165025
-4.0,200,15313.289666
-4.0,200,15316.87454
-4.0,200,15320.474053
-4.0,200,15324.005052
-4.0,200,15327.25035
-4.0,200,15330.442703
-4.0,200,15333.79895
-4.0,200,15337.312313
-4.0,200,15340.850737
-4.0,200,15344.306493
-4.0,200,15347.525104
-4.0,200,15351.156603
-4.0,200,15354.664779
-4.0,200,15358.242681
-4.0,200,15361.324234
-4.0,200,15364.551458
-4.0,200,15368.004116
-4.0,200,15371.44488
-4.0,200,15375.077925
-4.0,200,15378.451092
-4.0,200,15381.670953
-4.0,200,15385.138334
-4.0,200,15388.658628
-4.0,200,15392.217156
-4.0,200,15395.406106
-4.0,200,15398.731957
-4.0,200,15402.026878
-4.0,200,15405.708787
-4.0,200,15409.100777
-4.0,200,15412.3976
-4.0,200,15415.624335
-4.0,200,15418.81832
-4.0,200,15422.339569
-4.0,200,15425.903578
-4.0,200,15429.289216
-4.0,200,15432.8699
-4.0,200,15436.082765
-4.0,200,15439.65777
-4.0,200,15443.225751
-4.0,200,15446.73257
-4.0,200,15450.122199
-4.0,200,15453.612887
-4.0,200,15457.297507
-4.0,200,15460.617249
-4.0,200,15464.255896
-4.0,200,15467.818071
-4.0,200,15471.104605
-4.0,200,15474.864467
-4.0,200,15478.31883
-4.0,200,15481.704101
-4.0,200,15485.032364
-4.0,200,15488.310589
-4.0,200,15491.964062
-4.0,200,15495.305145
-4.0,200,15498.628015
-4.0,200,15502.079867
-4.0,200,15505.496599
-4.0,200,15509.100106
-4.0,200,15512.596006
-4.0,200,15516.046762
-4.0,200,15519.404622
-4.0,200,15522.929826
-4.0,200,15526.423692
-4.0,200,15529.790901
-4.0,200,15533.363947
-4.0,200,15536.71401
-4.0,200,15540.059108
-4.0,200,15543.5524
-4.0,200,15547.245885
-4.0,200,15550.886148
-4.0,200,15554.290686
-4.0,200,15557.739309
-4.0,200,15560.875469
-4.0,200,15564.105393
-4.0,200,15567.670007
-4.0,200,15571.036503
-4.0,200,15574.20586
-4.0,200,15577.654594
-4.0,200,15581.246726
-4.0,200,15584.723412
-4.0,200,15588.207721
-4.0,200,15591.58341
-4.0,200,15594.80595
-4.0,200,15598.00944
-4.0,200,15601.51827
-4.0,200,15604.853797
-4.0,200,15608.463036
-4.0,200,15611.735441
-4.0,200,15615.028424
-4.0,200,15618.788779
-4.0,200,15622.137693
-4.0,200,15625.506471
-4.0,200,15628.787373
-4.0,200,15632.041118
-4.0,200,15635.540356
-4.0,200,15638.877281
-4.0,200,15642.319983
-4.0,200,15645.648967
-4.0,200,15648.930395
-4.0,200,15652.50367
-4.0,200,15656.006317
-4.0,200,15659.463023
-4.0,200,15662.613387
-4.0,200,15666.017698
-4.0,200,15669.601036
-4.0,200,15673.069188
-4.0,200,15676.546332
-4.0,200,15680.008475
-4.0,200,15683.221427
-4.0,200,15686.635575
-4.0,200,15690.024243
-4.0,200,15693.435323
-4.0,200,15696.648074
-4.0,200,15700.142041
-4.0,200,15703.573439
-4.0,200,15706.988263
-4.0,200,15710.466518
-4.0,200,15714.019868
-4.0,200,15717.354974
-4.0,200,15720.670125
-4.0,200,15724.210658
-4.0,200,15727.667202
-4.0,200,15730.740335
-4.0,200,15733.934294
-4.0,200,15737.460678
-4.0,200,15740.757713
-4.0,200,15744.121756
-4.0,200,15747.539466
-4.0,200,15751.148951
-4.0,200,15754.423738
-4.0,200,15757.698493
-4.0,200,15760.945611
-4.0,200,15764.276447
-4.0,200,15767.647396
-4.0,200,15771.036494
-4.0,200,15774.4601
-4.0,200,15778.076668
-4.0,200,15781.812749
-4.0,200,15785.241183
-4.0,200,15788.399186
-4.0,200,15791.897375
-4.0,200,15795.224707
-4.0,200,15798.579407
-4.0,200,15801.744541
-4.0,200,15805.261944
-4.0,200,15808.672754
-4.0,200,15812.169405
-4.0,200,15815.669833
-4.0,200,15819.284003
-4.0,200,15822.551713
-4.0,200,15825.88929
-4.0,200,15829.31374
-4.0,200,15832.662274
-4.0,200,15835.975965
-4.0,200,15839.344913
-4.0,200,15842.5195
-4.0,200,15846.033436
-4.0,200,15849.381953
-4.0,200,15853.074433
-4.0,200,15856.307155
-4.0,200,15859.668451
-4.0,200,15862.993297
-4.0,200,15866.113815
-4.0,200,15869.454848
-4.0,200,15872.448365
-4.0,200,15875.952156
-4.0,200,15879.520498
-4.0,200,15882.942394
-4.0,200,15886.505368
-4.0,200,15890.056361
-4.0,200,15893.344879
-4.0,200,15896.508881
-4.0,200,15899.522242
-4.0,200,15903.028454
-4.0,200,15906.516368
-4.0,200,15909.862605
-4.0,200,15913.331853
-4.0,200,15916.890275
-4.0,200,15920.478744
-4.0,200,15923.991003
-4.0,200,15927.354259
-4.0,200,15930.586772
-4.0,200,15933.673535
-4.0,200,15937.268006
-4.0,200,15940.458514
-4.0,200,15943.732914
-4.0,200,15947.118366
-4.0,200,15950.69709
-4.0,200,15954.339697
-4.0,200,15957.832392
-4.0,200,15961.403224
-4.0,200,15964.655991
-4.0,200,15967.703089
-4.0,200,15971.132414
-4.0,200,15974.615156
-4.0,200,15977.892938
-4.0,200,15981.329011
-4.0,200,15984.928294
-4.0,200,15988.322844
-4.0,200,15991.758585
-4.0,200,15995.316819
-4.0,200,15998.675907
-4.0,200,16001.624132
-4.0,200,16005.04406
-4.0,200,16008.42671
-4.0,200,16011.544997
-4.0,200,16014.896496
-4.0,200,16018.446068
-4.0,200,16021.954679
-4.0,200,16025.606898
-4.0,200,16029.170154
-4.0,200,16032.675171
-4.0,200,16035.570595
-4.0,200,16038.91874
-4.0,200,16042.482339
-4.0,200,16045.832106
-4.0,200,16049.160841
-4.0,200,16052.726104
-4.0,200,16056.373398
-4.0,200,16059.904822
-4.0,200,16063.487635
-4.0,200,16066.963597
-4.0,200,16070.027992
-4.0,200,16073.33513
-4.0,200,16076.87751
-4.0,200,16079.982201
-4.0,200,16083.490418
-4.0,200,16087.106232
-4.0,200,16090.68963
-4.0,200,16094.362399
-4.0,200,16098.102844
-4.0,200,16101.497629
-4.0,200,16104.567872
-4.0,200,16107.658978
-4.0,200,16111.256809
-4.0,200,16114.314555
-4.0,200,16117.633739
-4.0,200,16121.280535
-4.0,200,16124.857237
-4.0,200,16128.420696
-4.0,200,16132.03697
-4.0,200,16135.329366
-4.0,200,16138.430022
-4.0,200,16141.609576
-4.0,200,16144.809922
-4.0,200,16148.112621
-4.0,200,16151.189782
-4.0,200,16154.84717
-4.0,200,16158.404415
-4.0,200,16162.132478
-4.0,200,16165.566652
-4.0,200,16168.894774
-4.0,200,16172.321881
-4.0,200,16175.172277
-4.0,200,16178.465118
-4.0,200,16181.863347
-4.0,200,16185.17595
-4.0,200,16188.710936
-4.0,200,16192.279303
-4.0,200,16195.95045
-4.0,200,16199.578041
-4.0,200,16203.092008
-4.0,200,16206.530212
-4.0,200,16209.87589
-4.0,200,16213.298499
-4.0,200,16216.590963
-4.0,200,16219.775808
-4.0,200,16223.010461
-4.0,200,16226.678614
-4.0,200,16230.24691
-4.0,200,16233.812203
-4.0,200,16237.272851
-4.0,200,16240.773511
-4.0,200,16244.14194
-4.0,200,16247.528461
-4.0,200,16250.727066
-4.0,200,16253.863779
-4.0,200,16257.394986
-4.0,200,16260.950176
-4.0,200,16264.480001
-4.0,200,16267.982108
-4.0,200,16271.385001
-4.0,200,16274.866416
-4.0,200,16278.361077
-4.0,200,16281.781147
-4.0,200,16285.124431
-4.0,200,16288.105004
-4.0,200,16291.509745
-4.0,200,16295.037986
-4.0,200,16298.790268
-4.0,200,16301.963102
-4.0,200,16305.223591
-4.0,200,16308.881651
-4.0,200,16312.213616
-4.0,200,16315.499399
-4.0,200,16318.855352
-4.0,200,16322.031616
-4.0,200,16325.328756
-4.0,200,16328.884602
-4.0,200,16332.519295
-4.0,200,16336.015726
-4.0,200,16339.342716
-4.0,200,16342.817459
-4.0,200,16346.08619
-4.0,200,16349.400636
-4.0,200,16352.842498
-4.0,200,16356.105435
-4.0,200,16359.528944
-4.0,200,16362.972432
-4.0,200,16366.526575
-4.0,200,16369.881589
-4.0,200,16373.286281
-4.0,200,16376.699965
-4.0,200,16380.196911
-4.0,200,16383.729471
-4.0,200,16386.89854
-4.0,200,16390.105916
-4.0,200,16393.427786
-4.0,200,16397.036285
-4.0,200,16400.723116
-4.0,200,16404.101905
-4.0,200,16407.679548
-4.0,200,16411.201277
-4.0,200,16414.681888
-4.0,200,16418.159811
-4.0,200,16421.620177
-4.0,200,16424.638625
-4.0,200,16427.831885
-4.0,200,16431.113095
-4.0,200,16434.732238
-4.0,200,16438.307772
-4.0,200,16441.786725
-4.0,200,16445.382079
-4.0,200,16448.652764
-4.0,200,16452.001383
-4.0,200,16455.486967
-4.0,200,16458.773279
-4.0,200,16462.186207
-4.0,200,16465.639101
-4.0,200,16469.215909
-4.0,200,16472.635116
-4.0,200,16476.213899
-4.0,200,16479.965397
-4.0,200,16483.57784
-4.0,200,16487.043488
-4.0,200,16490.428637
-4.0,200,16493.37424
-4.0,200,16496.643673
-4.0,200,16500.062588
-4.0,200,16503.620749
-4.0,200,16507.141004
-4.0,200,16510.867068
-4.0,200,16514.622989
-4.0,200,16518.173419
-4.0,200,16521.499109
-4.0,200,16525.313623
-4.0,200,16706.956336
-4.0,200,16710.62395
-4.0,200,29071.855031
-4.0,200,29075.799503
-4.0,200,29079.575917
